Date,Handysize_Index,Supramax_Index,Panamax_Index,Capesize_Index
2024-04-24,1027,1421,1828,2734
2024-04-25,1029,1424,1832,2742
2024-04-26,1031,1427,1836,2749
2024-04-29,1036,1435,1849,2772
2024-04-30,1038,1438,1853,2780
2024-05-01,1040,1441,1858,2788
2024-05-02,1039,1439,1855,2784
2024-05-03,1038,1437,1853,2780
2024-05-06,1035,1433,1845,2767
2024-05-07,1034,1431,1843,2763
2024-05-08,1033,1429,1840,2759
2024-05-09,1032,1428,1838,2755
2024-05-10,1031,1426,1835,2750
2024-05-13,1028,1421,1828,2738
2024-05-14,1027,1419,1825,2733
2024-05-15,1026,1418,1822,2729
2024-05-16,1025,1416,1820,2725
2024-05-17,1024,1414,1817,2720
2024-05-20,1022,1410,1810,2707
2024-05-21,1021,1408,1807,2703
2024-05-22,1020,1406,1805,2699
2024-05-23,1019,1405,1802,2694
2024-05-24,1018,1403,1800,2690
2024-05-27,1015,1398,1792,2677
2024-05-28,1014,1397,1790,2672
2024-05-29,1013,1395,1787,2668
2024-05-30,1012,1393,1785,2663
2024-05-31,1011,1392,1782,2659
2024-06-03,1008,1387,1774,2645
2024-06-04,1008,1385,1772,2641
2024-06-05,1007,1384,1769,2636
2024-06-06,1006,1382,1767,2632
2024-06-07,1005,1381,1764,2627
2024-06-10,1002,1376,1757,2614
2024-06-11,1001,1374,1754,2609
2024-06-12,1000,1373,1752,2604
2024-06-13,999,1371,1749,2600
2024-06-14,999,1370,1747,2595
2024-06-17,996,1365,1739,2582
2024-06-18,995,1364,1737,2577
2024-06-19,994,1362,1734,2573
2024-06-20,993,1361,1732,2568
2024-06-21,992,1359,1729,2564
2024-06-24,990,1355,1722,2550
2024-06-25,989,1353,1720,2545
2024-06-26,988,1352,1717,2541
2024-06-27,987,1350,1715,2536
2024-06-28,986,1349,1712,2532
2024-07-01,984,1344,1705,2518
2024-07-02,985,1347,1708,2523
2024-07-03,987,1349,1711,2528
2024-07-04,989,1351,1715,2533
2024-07-05,990,1353,1718,2538
2024-07-08,995,1360,1727,2553
2024-07-09,997,1363,1731,2558
2024-07-10,998,1365,1734,2563
2024-07-11,1000,1367,1737,2568
2024-07-12,1002,1370,1740,2573
2024-07-15,1007,1377,1750,2588
2024-07-16,1008,1379,1753,2593
2024-07-17,1010,1381,1756,2598
2024-07-18,1011,1384,1760,2603
2024-07-19,1013,1386,1763,2608
2024-07-22,1018,1393,1773,2623
2024-07-23,1020,1396,1776,2628
2024-07-24,1021,1398,1779,2633
2024-07-25,1023,1401,1782,2638
2024-07-26,1025,1403,1786,2643
2024-07-29,1030,1410,1796,2658
2024-07-30,1031,1413,1799,2663
2024-07-31,1033,1415,1802,2668
2024-08-01,1035,1418,1806,2674
2024-08-02,1032,1413,1798,2659
2024-08-05,1022,1397,1775,2618
2024-08-06,1019,1392,1767,2604
2024-08-07,1016,1387,1759,2590
2024-08-08,1012,1382,1751,2576
2024-08-09,1009,1377,1744,2562
2024-08-12,1000,1362,1721,2521
2024-08-13,997,1357,1713,2507
2024-08-14,993,1353,1705,2494
2024-08-15,990,1348,1698,2480
2024-08-16,987,1343,1690,2467
2024-08-19,977,1328,1667,2426
2024-08-20,974,1323,1660,2413
2024-08-21,971,1318,1652,2400
2024-08-22,968,1313,1644,2386
2024-08-23,965,1308,1637,2373
2024-08-26,955,1293,1614,2334
2024-08-27,952,1288,1607,2320
2024-08-28,949,1283,1600,2307
2024-08-29,945,1278,1592,2294
2024-08-30,942,1273,1585,2281
2024-09-02,932,1259,1562,2243
2024-09-03,929,1254,1555,2230
2024-09-04,926,1249,1548,2217
2024-09-05,923,1244,1540,2204
2024-09-06,920,1239,1533,2191
2024-09-09,910,1224,1511,2154
2024-09-10,907,1219,1504,2141
2024-09-11,903,1214,1496,2128
2024-09-12,900,1209,1489,2116
2024-09-13,897,1205,1482,2103
2024-09-16,887,1190,1460,2066
2024-09-17,884,1185,1453,2054
2024-09-18,881,1180,1445,2042
2024-09-19,877,1175,1438,2029
2024-09-20,874,1170,1431,2017
2024-09-23,864,1155,1409,1981
2024-09-24,861,1151,1402,1969
2024-09-25,858,1146,1395,1957
2024-09-26,854,1141,1388,1945
2024-09-27,851,1136,1381,1933
2024-09-30,841,1121,1359,1897
2024-10-01,838,1116,1352,1885
2024-10-02,837,1116,1351,1883
2024-10-03,837,1115,1350,1881
2024-10-04,837,1114,1350,1879
2024-10-07,835,1113,1347,1874
2024-10-08,835,1112,1346,1872
2024-10-09,835,1112,1345,1871
2024-10-10,834,1111,1344,1869
2024-10-11,834,1111,1343,1867
2024-10-14,833,1109,1341,1862
2024-10-15,832,1108,1340,1861
2024-10-16,832,1108,1339,1859
2024-10-17,831,1107,1338,1858
2024-10-18,831,1107,1338,1856
2024-10-21,830,1105,1335,1851
2024-10-22,829,1105,1334,1850
2024-10-23,829,1104,1333,1848
2024-10-24,829,1104,1333,1847
2024-10-25,828,1103,1332,1846
2024-10-28,827,1101,1330,1841
2024-10-29,826,1101,1329,1840
2024-10-30,826,1100,1328,1839
2024-10-31,826,1100,1327,1837
2024-11-01,825,1099,1327,1836
2024-11-04,810,1077,1296,1786
2024-11-05,805,1070,1285,1769
2024-11-06,800,1063,1275,1753
2024-11-07,795,1055,1265,1736
2024-11-08,790,1048,1254,1720
2024-11-11,775,1026,1223,1671
2024-11-12,770,1019,1213,1654
2024-11-13,765,1011,1203,1638
2024-11-14,760,1004,1192,1622
2024-11-15,755,996,1182,1606
2024-11-18,740,974,1151,1557
2024-11-19,735,966,1141,1541
2024-11-20,729,959,1131,1525
2024-11-21,724,952,1120,1509
2024-11-22,719,944,1110,1493
2024-11-25,704,922,1079,1445
2024-11-26,698,914,1069,1429
2024-11-27,693,906,1059,1413
2024-11-28,688,899,1048,1398
2024-11-29,683,891,1038,1382
2024-12-02,667,869,1007,1335
2024-12-03,662,861,997,1319
2024-12-04,656,853,987,1303
2024-12-05,651,846,976,1288
2024-12-06,646,838,966,1272
2024-12-09,630,815,935,1226
2024-12-10,624,807,925,1210
2024-12-11,619,800,915,1195
2024-12-12,614,792,905,1180
2024-12-13,608,784,894,1164
2024-12-16,592,761,864,1118
2024-12-17,586,753,853,1103
2024-12-18,581,745,843,1088
2024-12-19,575,738,833,1073
2024-12-20,570,730,823,1058
2024-12-23,553,706,792,1012
2024-12-24,548,698,782,997
2024-12-25,542,690,771,982
2024-12-26,537,683,761,967
2024-12-27,531,675,751,953
2024-12-30,514,651,720,908
2024-12-31,508,643,710,893
2025-01-01,503,635,699,878
2025-01-02,507,641,707,890
2025-01-03,511,646,715,901
2025-01-06,523,664,738,935
2025-01-07,527,670,745,946
2025-01-08,531,675,753,958
2025-01-09,535,681,761,969
2025-01-10,539,687,769,981
2025-01-13,551,704,792,1016
2025-01-14,555,710,799,1028
2025-01-15,559,716,807,1039
2025-01-16,563,722,815,1051
2025-01-17,567,727,823,1063
2025-01-20,578,745,846,1099
2025-01-21,582,750,854,1110
2025-01-22,586,756,861,1122
2025-01-23,590,762,869,1134
2025-01-24,594,767,877,1146
2025-01-27,606,784,900,1183
2025-01-28,609,790,908,1195
2025-01-29,613,796,916,1207
2025-01-30,617,801,924,1219
2025-01-31,621,807,932,1231
2025-02-03,632,824,955,1268
2025-02-04,636,830,963,1281
2025-02-05,640,835,971,1293
2025-02-06,644,841,978,1305
2025-02-07,647,847,986,1318
2025-02-10,659,863,1010,1355
2025-02-11,662,869,1018,1368
2025-02-12,666,874,1025,1380
2025-02-13,670,880,1033,1393
2025-02-14,674,886,1041,1405
2025-02-17,685,902,1064,1443
2025-02-18,688,908,1072,1456
2025-02-19,692,913,1080,1468
2025-02-20,696,919,1088,1481
2025-02-21,699,924,1096,1494
2025-02-24,710,941,1119,1532
2025-02-25,714,946,1127,1545
2025-02-26,718,952,1135,1557
2025-02-27,721,957,1143,1570
2025-02-28,725,963,1150,1583
2025-03-03,736,979,1174,1621
2025-03-04,739,984,1182,1634
2025-03-05,743,990,1189,1647
2025-03-06,747,995,1197,1660
2025-03-07,750,1000,1205,1673
2025-03-10,761,1017,1228,1712
2025-03-11,765,1022,1236,1725
2025-03-12,768,1027,1244,1738
2025-03-13,772,1033,1252,1751
2025-03-14,775,1038,1259,1764
2025-03-17,786,1054,1283,1803
2025-03-18,789,1059,1290,1816
2025-03-19,793,1065,1298,1829
2025-03-20,796,1070,1306,1842
2025-03-21,800,1075,1314,1855
2025-03-24,810,1091,1337,1894
2025-03-25,814,1096,1344,1907
2025-03-26,817,1101,1352,1920
2025-03-27,821,1107,1360,1933
2025-03-28,824,1112,1368,1946
2025-03-31,835,1127,1391,1985
2025-04-01,838,1133,1398,1998
2025-04-02,838,1133,1399,2000
2025-04-03,839,1134,1400,2002
2025-04-04,839,1134,1401,2004
2025-04-07,840,1136,1404,2009
2025-04-08,841,1137,1405,2011
2025-04-09,841,1137,1405,2013
2025-04-10,841,1138,1406,2015
2025-04-11,842,1138,1407,2016
2025-04-14,843,1140,1410,2022
2025-04-15,843,1140,1411,2023
2025-04-16,844,1141,1411,2025
2025-04-17,844,1141,1412,2027
2025-04-18,844,1142,1413,2028
2025-04-21,846,1143,1416,2033
2025-04-22,846,1144,1416,2035
2025-04-23,846,1144,1417,2036
2025-04-24,847,1145,1418,2038
2025-04-25,847,1145,1419,2039
2025-04-28,848,1147,1421,2044
2025-04-29,849,1147,1422,2045
2025-04-30,849,1148,1423,2047
2025-05-01,850,1148,1423,2048
2025-05-02,854,1155,1433,2065
2025-05-05,868,1176,1463,2115
2025-05-06,872,1183,1473,2132
2025-05-07,877,1189,1483,2149
2025-05-08,881,1196,1493,2166
2025-05-09,886,1203,1503,2183
2025-05-12,900,1223,1533,2233
2025-05-13,904,1230,1543,2250
2025-05-14,909,1237,1553,2267
2025-05-15,913,1244,1563,2284
2025-05-16,918,1250,1573,2301
2025-05-19,931,1271,1602,2351
2025-05-20,936,1277,1612,2368
2025-05-21,940,1284,1622,2385
2025-05-22,944,1291,1632,2402
2025-05-23,949,1297,1642,2419
2025-05-26,962,1317,1671,2469
2025-05-27,967,1324,1681,2486
2025-05-28,971,1331,1691,2503
2025-05-29,976,1338,1701,2520
2025-05-30,980,1344,1711,2537
2025-06-02,993,1364,1741,2587
2025-06-03,998,1371,1750,2604
2025-06-04,1002,1378,1760,2621
2025-06-05,1007,1384,1770,2637
2025-06-06,1011,1391,1780,2654
2025-06-09,1024,1411,1809,2705
2025-06-10,1029,1417,1819,2722
2025-06-11,1033,1424,1829,2738
2025-06-12,1038,1431,1839,2755
2025-06-13,1042,1437,1849,2772
2025-06-16,1055,1457,1878,2822
2025-06-17,1060,1464,1888,2839
2025-06-18,1064,1471,1898,2856
2025-06-19,1068,1477,1908,2873
2025-06-20,1073,1484,1918,2890
2025-06-23,1086,1504,1947,2940
2025-06-24,1090,1510,1957,2957
2025-06-25,1095,1517,1967,2974
2025-06-26,1099,1524,1977,2990
2025-06-27,1104,1530,1986,3007
2025-06-30,1117,1550,2016,3058
2025-07-01,1121,1557,2026,3075
2025-07-02,1121,1557,2026,3074
2025-07-03,1122,1557,2026,3074
2025-07-04,1122,1558,2026,3074
2025-07-07,1123,1559,2027,3073
2025-07-08,1123,1559,2027,3073
2025-07-09,1124,1559,2027,3073
2025-07-10,1124,1560,2027,3073
2025-07-11,1124,1560,2028,3072
2025-07-14,1125,1561,2028,3072
2025-07-15,1126,1561,2029,3071
2025-07-16,1126,1562,2029,3071
2025-07-17,1127,1562,2029,3071
2025-07-18,1127,1562,2029,3071
2025-07-21,1128,1564,2030,3070
2025-07-22,1128,1564,2031,3070
2025-07-23,1129,1564,2031,3070
2025-07-24,1129,1565,2031,3070
2025-07-25,1130,1565,2031,3070
2025-07-28,1131,1567,2032,3069
2025-07-29,1131,1567,2033,3069
2025-07-30,1132,1568,2033,3069
2025-07-31,1132,1568,2034,3069
2025-08-01,1132,1569,2034,3069
2025-08-04,1137,1576,2044,3085
2025-08-05,1139,1579,2048,3090
2025-08-06,1141,1581,2051,3096
2025-08-07,1143,1584,2055,3101
2025-08-08,1144,1586,2058,3106
2025-08-11,1149,1594,2069,3122
2025-08-12,1151,1596,2073,3128
2025-08-13,1153,1599,2076,3133
2025-08-14,1155,1601,2080,3139
2025-08-15,1156,1604,2083,3144
2025-08-18,1162,1612,2094,3161
2025-08-19,1163,1614,2098,3166
2025-08-20,1165,1617,2101,3172
2025-08-21,1167,1620,2105,3177
2025-08-22,1169,1622,2109,3183
2025-08-25,1174,1630,2120,3200
2025-08-26,1176,1633,2123,3205
2025-08-27,1177,1636,2127,3211
2025-08-28,1179,1638,2131,3217
2025-08-29,1181,1641,2135,3223
2025-09-01,1186,1649,2146,3240
2025-09-02,1184,1645,2140,3229
2025-09-03,1181,1641,2134,3217
2025-09-04,1179,1638,2128,3206
2025-09-05,1177,1634,2122,3194
2025-09-08,1170,1623,2104,3161
2025-09-09,1167,1619,2098,3149
2025-09-10,1165,1615,2092,3138
2025-09-11,1162,1611,2086,3127
2025-09-12,1160,1608,2080,3116
2025-09-15,1153,1596,2062,3083
2025-09-16,1150,1593,2056,3072
2025-09-17,1148,1589,2050,3061
2025-09-18,1146,1585,2044,3050
2025-09-19,1143,1582,2039,3040
2025-09-22,1136,1570,2021,3007
2025-09-23,1134,1567,2015,2997
2025-09-24,1131,1563,2009,2986
2025-09-25,1129,1559,2004,2975
2025-09-26,1127,1556,1998,2965
2025-09-29,1119,1545,1981,2933
2025-09-30,1117,1541,1975,2923
2025-10-01,1115,1537,1969,2913
2025-10-02,1114,1536,1968,2910
2025-10-03,1114,1536,1967,2907
2025-10-06,1112,1534,1963,2899
2025-10-07,1112,1533,1962,2897
2025-10-08,1111,1532,1961,2894
2025-10-09,1111,1532,1959,2892
2025-10-10,1110,1531,1958,2889
2025-10-13,1109,1529,1955,2882
2025-10-14,1108,1528,1954,2880
2025-10-15,1108,1527,1953,2877
2025-10-16,1107,1527,1951,2875
2025-10-17,1107,1526,1950,2873
2025-10-20,1105,1524,1947,2866
2025-10-21,1105,1523,1946,2864
2025-10-22,1104,1523,1945,2862
2025-10-23,1104,1522,1944,2860
2025-10-24,1103,1521,1943,2857
2025-10-27,1102,1519,1940,2851
2025-10-28,1101,1519,1939,2849
2025-10-29,1101,1518,1938,2847
2025-10-30,1100,1517,1937,2845
2025-10-31,1100,1517,1936,2843
2025-11-03,1098,1515,1933,2838
2025-11-04,1098,1514,1932,2836
2025-11-05,1097,1513,1931,2834
2025-11-06,1096,1513,1930,2832
2025-11-07,1096,1512,1929,2830
2025-11-10,1094,1510,1926,2825
2025-11-11,1094,1509,1925,2823
2025-11-12,1093,1509,1924,2821
2025-11-13,1093,1508,1923,2820
2025-11-14,1092,1507,1922,2818
2025-11-17,1091,1505,1919,2813
2025-11-18,1090,1505,1918,2811
2025-11-19,1089,1504,1917,2810
2025-11-20,1089,1503,1916,2808
2025-11-21,1088,1502,1915,2807
2025-11-24,1087,1500,1912,2802
2025-11-25,1086,1500,1911,2800
2025-11-26,1086,1499,1910,2799
2025-11-27,1085,1498,1909,2797
2025-11-28,1084,1497,1909,2796
2025-12-01,1083,1495,1906,2792
2025-12-02,1087,1502,1916,2809
2025-12-03,1091,1509,1926,2827
2025-12-04,1095,1516,1936,2844
2025-12-05,1100,1522,1947,2862
2025-12-08,1112,1542,1978,2915
2025-12-09,1116,1549,1988,2933
2025-12-10,1121,1556,1998,2951
2025-12-11,1125,1563,2009,2969
2025-12-12,1129,1569,2019,2987
2025-12-15,1141,1589,2050,3041
2025-12-16,1146,1596,2060,3059
2025-12-17,1150,1603,2071,3078
2025-12-18,1154,1610,2081,3096
2025-12-19,1158,1616,2092,3114
2025-12-22,1170,1636,2123,3169
2025-12-23,1174,1643,2133,3188
2025-12-24,1179,1650,2144,3206
2025-12-25,1183,1656,2154,3225
2025-12-26,1187,1663,2164,3243
2025-12-29,1199,1683,2196,3299
2025-12-30,1203,1689,2206,3318
2025-12-31,1207,1696,2217,3337
2026-01-01,1211,1703,2227,3356
2026-01-02,1214,1707,2235,3369
2026-01-05,1222,1721,2257,3410
2026-01-06,1225,1726,2264,3423
2026-01-07,1228,1730,2271,3437
2026-01-08,1231,1735,2279,3450
2026-01-09,1233,1739,2286,3464
2026-01-12,1241,1753,2308,3504
2026-01-13,1244,1757,2315,3518
2026-01-14,1247,1762,2323,3532
2026-01-15,1250,1766,2330,3545
2026-01-16,1252,1771,2337,3559
2026-01-19,1260,1784,2359,3600
2026-01-20,1263,1789,2366,3613
2026-01-21,1266,1793,2374,3627
2026-01-22,1268,1797,2381,3641
2026-01-23,1271,1802,2388,3655
2026-01-26,1279,1815,2410,3696
2026-01-27,1282,1820,2417,3709
2026-01-28,1284,1824,2425,3723
2026-01-29,1287,1828,2432,3737
2026-01-30,1290,1833,2439,3751
2026-02-02,1297,1846,2461,3792
2026-02-03,1300,1850,2468,3806
2026-02-04,1303,1854,2475,3819
2026-02-05,1305,1859,2482,3833
2026-02-06,1308,1863,2489,3847
2026-02-09,1316,1876,2511,3888
2026-02-10,1318,1880,2518,3902
2026-02-11,1321,1884,2525,3915
2026-02-12,1323,1889,2532,3929
2026-02-13,1326,1893,2539,3943
2026-02-16,1334,1906,2560,3984
2026-02-17,1336,1910,2567,3997
2026-02-18,1339,1914,2574,4011
2026-02-19,1341,1918,2581,4025
2026-02-20,1344,1922,2588,4038
2026-02-23,1351,1935,2609,4079
2026-02-24,1354,1939,2616,4093
2026-02-25,1356,1943,2623,4106
2026-02-26,1359,1947,2630,4120
2026-02-27,1361,1951,2637,4134
2026-03-02,1369,1964,2658,4174
2026-03-03,1371,1968,2665,4188
2026-03-04,1374,1972,2671,4201
2026-03-05,1376,1976,2678,4214
2026-03-06,1379,1980,2685,4228
2026-03-09,1386,1992,2705,4268
2026-03-10,1388,1996,2712,4281
2026-03-11,1391,2000,2719,4295
2026-03-12,1393,2004,2726,4308
2026-03-13,1396,2008,2732,4321
2026-03-16,1403,2020,2752,4361
2026-03-17,1406,2024,2759,4374
2026-03-18,1408,2028,2766,4387
2026-03-19,1410,2032,2772,4400
2026-03-20,1413,2036,2779,4413
2026-03-23,1420,2047,2799,4453
2026-03-24,1422,2051,2805,4466
2026-03-25,1425,2055,2812,4479
2026-03-26,1427,2059,2818,4491
2026-03-27,1430,2063,2825,4504
2026-03-30,1437,2074,2844,4543
2026-03-31,1439,2078,2851,4556
2026-04-01,1442,2082,2857,4568
2026-04-02,1449,2094,2877,4606
2026-04-03,1457,2107,2897,4645
2026-04-06,1480,2143,2958,4759
2026-04-07,1487,2156,2978,4798
2026-04-08,1495,2168,2998,4836
2026-04-09,1502,2180,3018,4874
2026-04-10,1510,2192,3038,4912
2026-04-13,1532,2229,3098,5027
2026-04-14,1540,2241,3118,5066
2026-04-15,1547,2253,3138,5104
2026-04-16,1555,2265,3158,5142
2026-04-17,1562,2277,3178,5181
2026-04-20,1585,2313,3238,5296
2026-04-21,1592,2325,3257,5334
2026-04-22,1600,2337,3277,5373
2026-04-23,1607,2349,3297,5411
2026-04-24,1614,2361,3317,5450
2026-04-27,1637,2397,3377,5565
2026-04-28,1644,2409,3396,5603
2026-04-29,1651,2421,3416,5641
2026-04-30,1659,2433,3436,5680
2026-05-01,1666,2445,3456,5718
2026-05-04,1636,2394,3372,5559
2026-05-05,1625,2377,3344,5506
2026-05-06,1615,2360,3316,5454
2026-05-07,1605,2343,3288,5401
2026-05-08,1595,2327,3260,5348
2026-05-11,1564,2276,3177,5191
2026-05-12,1554,2259,3149,5139
2026-05-13,1544,2242,3121,5087
2026-05-14,1533,2225,3094,5035
2026-05-15,1523,2208,3066,4983
2026-05-18,1492,2157,2983,4828
2026-05-19,1482,2141,2956,4776
2026-05-20,1472,2124,2928,4725
2026-05-21,1461,2107,2901,4674
2026-05-22,1451,2090,2873,4623
2026-05-25,1420,2039,2791,4470
2026-05-26,1410,2022,2764,4419
2026-05-27,1399,2005,2737,4369
2026-05-28,1389,1988,2709,4318
2026-05-29,1379,1971,2682,4268
2026-06-01,1347,1921,2601,4118
2026-06-02,1351,1926,2608,4132
2026-06-03,1354,1931,2616,4146
2026-06-04,1357,1936,2624,4160
2026-06-05,1360,1941,2632,4174
2026-06-08,1370,1956,2655,4216
2026-06-09,1374,1961,2663,4230
2026-06-10,1377,1966,2670,4244
2026-06-11,1380,1971,2678,4257
2026-06-12,1383,1976,2686,4271
2026-06-15,1393,1991,2709,4313
2026-06-16,1397,1996,2717,4326
2026-06-17,1400,2001,2724,4340
2026-06-18,1403,2006,2732,4354
2026-06-19,1406,2011,2740,4368
2026-06-22,1416,2026,2763,4409
2026-06-23,1420,2031,2771,4423
2026-06-24,1423,2036,2778,4436
2026-06-25,1426,2041,2786,4450
2026-06-26,1430,2046,2794,4464
2026-06-29,1439,2061,2817,4505
2026-06-30,1443,2066,2825,4518
2026-07-01,1446,2071,2833,4532
2026-07-02,1446,2071,2832,4530
2026-07-03,1446,2071,2831,4527
2026-07-06,1446,2070,2828,4520
2026-07-07,1446,2070,2828,4518
2026-07-08,1446,2069,2827,4516
2026-07-09,1446,2069,2826,4513
2026-07-10,1446,2069,2825,4511
2026-07-13,1446,2068,2823,4504
2026-07-14,1446,2068,2822,4502
2026-07-15,1446,2068,2821,4499
2026-07-16,1446,2068,2821,4497
2026-07-17,1446,2068,2820,4495
2026-07-20,1447,2067,2818,4488
2026-07-21,1447,2067,2817,4486
2026-07-22,1447,2067,2817,4484
2026-07-23,1447,2067,2816,4482
2026-07-24,1447,2067,2815,4479
2026-07-27,1447,2066,2813,4473
2026-07-28,1447,2066,2813,4471
2026-07-29,1447,2066,2812,4469
2026-07-30,1447,2066,2812,4467
2026-07-31,1447,2066,2811,4465
